date,rows
2022-12-23,47032
2022-12-24,44014
2022-12-25,44886
2022-12-26,46317
2022-12-27,44630
2022-12-28,40633
2022-12-29,39164
2022-12-30,37277
2022-12-31,44442
2023-01-01,41635
2023-01-02,40833
2023-01-03,38291
2023-01-04,39174
2023-01-05,46116
2023-01-06,46293
2023-01-07,45351
2023-01-08,47757
2023-01-09,46263
2023-01-10,46611
2023-01-11,44803
2023-01-12,43114
2023-01-13,43792
2023-01-14,43616
2023-01-15,47057
2023-01-16,45127
2023-01-17,42117
2023-01-18,40878
2023-01-19,37867
2023-01-20,37753
2023-01-21,39745
2023-01-22,38378
2023-01-23,34737
2023-01-24,32673
2023-01-25,25896
2023-01-26,28956
2023-01-27,27119
2023-01-28,28017
2023-01-29,28623
2023-01-30,27748
2023-01-31,27861
2023-02-01,36429
2023-02-02,37495
2023-02-03,37014
2023-02-04,39767
2023-02-05,39961
2023-02-06,39389
2023-02-07,39480
2023-02-08,41703
2023-02-09,42262
2023-02-10,41116
2023-02-11,43902
2023-02-12,36452
2023-02-13,37939
2023-02-14,39777
2023-02-15,40334
2023-02-16,38647
2023-02-17,38308
2023-02-18,41766
2023-02-19,41904
2023-02-20,39240
2023-02-21,38236
2023-02-22,35998
2023-02-23,34212
2023-02-24,35047
2023-02-25,38479
2023-02-26,37165
2023-02-27,33417
2023-02-28,22991
2023-03-01,31421
2023-03-02,37540
2023-03-03,39003
2023-03-04,39668
2023-03-05,40227
2023-03-06,38810
2023-03-07,39547
2023-03-08,42692
2023-03-09,44334
2023-03-10,43061
2023-03-11,45105
2023-03-12,43637
2023-03-13,42433
2023-03-14,43567
2023-03-15,43994
2023-03-16,45778
2023-03-17,46326
2023-03-18,48125
2023-03-19,48802
2023-03-20,46845
2023-03-21,48632
2023-03-22,45356
2023-03-23,41829
2023-03-24,35219
2023-03-25,35793
2023-03-26,33483
2023-03-27,31542
2023-03-28,29747
2023-03-29,26228
2023-03-30,27261
2023-03-31,26494
2023-04-01,36908
2023-04-02,37052
2023-04-03,35562
2023-04-04,35398
2023-04-06,37148
2023-04-07,37679
2023-04-08,38282
2023-04-09,37467
2023-04-10,36379
2023-04-11,36075
2023-04-12,36062
2023-04-13,37649
2023-04-14,37845
2023-04-15,37978
2023-04-16,40771
2023-04-17,39082
2023-04-18,37737
2023-04-19,37906
2023-04-20,36064
2023-04-21,25613
2023-04-22,19381
2023-04-23,21484
2023-04-24,30383
2023-04-25,33220
2023-04-26,36848
2023-04-27,36297
2023-04-28,34927
2023-04-29,31712
2023-04-30,27060
2023-05-01,30187
2023-05-02,36179
2023-05-03,39470
2023-05-04,43107
2023-05-05,41624
2023-05-06,41808
2023-05-07,42914
2023-05-08,41812
2023-05-09,39630
2023-05-10,38046
2023-05-11,39553
2023-05-12,39032
2023-05-13,40071
2023-05-14,42624
2023-05-15,41605
2023-05-16,42502
2023-05-17,45023
2023-05-18,43768
2023-05-19,37708
2023-05-20,1105
2023-05-21,387
2023-05-22,1366
2023-05-23,5154
2023-05-24,9011
2023-05-25,19563
2023-05-26,30728
2023-05-27,35370
2023-05-28,35471
2023-05-29,35653
2023-05-30,40016
2023-05-31,43149
2023-06-01,42978
2023-06-02,37512
2023-06-03,38019
2023-06-04,39030
2023-06-05,44082
2023-06-06,49413
2023-06-07,48203
2023-06-08,49361
2023-06-09,49343
2023-06-10,50316
2023-06-11,54613
2023-06-12,53640
2023-06-13,51424
2023-06-14,50082
2023-06-15,45593
2023-06-16,45272
2023-06-17,45051
2023-06-18,46110
2023-06-19,45195
2023-06-20,40333
2023-06-21,38800
2023-06-22,37394
2023-06-23,39936
2023-06-24,39026
2023-06-25,38872
2023-06-26,30380
2023-06-27,36412
2023-06-28,35597
2023-06-29,32411
2023-06-30,32567
2023-07-01,45191
2023-07-02,50161
2023-07-03,46885
2023-07-04,45862
2023-07-05,48238
2023-07-06,46648
2023-07-07,48984
2023-07-08,51814
2023-07-09,53660
2023-07-10,50464
2023-07-11,47198
2023-07-12,46861
2023-07-13,49224
2023-07-14,50063
2023-07-15,50862
2023-07-16,50708
2023-07-17,47512
2023-07-18,47022
2023-07-19,46404
2023-07-20,42813
2023-07-21,43082
2023-07-22,43723
2023-07-23,44812
2023-07-24,39740
2023-07-25,36746
2023-07-26,33737
2023-07-27,32945
2023-07-28,30453
2023-07-29,33626
2023-07-30,33040
2023-07-31,33095
2023-08-01,41902
2023-08-02,40762
2023-08-03,32803
2023-08-04,39671
2023-08-05,42706
2023-08-06,44638
2023-08-07,44836
2023-08-08,44830
2023-08-09,46973
2023-08-10,45890
2023-08-11,46315
2023-08-12,49282
2023-08-13,54615
2023-08-14,55177
2023-08-15,51573
2023-08-16,53349
2023-08-17,49896
2023-08-18,51702
2023-08-19,48869
2023-08-20,50744
2023-08-21,47917
2023-08-22,45406
2023-08-23,36969
2023-08-24,36824
2023-08-25,35764
2023-08-26,36026
2023-08-27,36052
2023-08-28,34519
2023-08-29,32023
2023-08-30,32716
2023-08-31,30729
2023-09-01,43866
2023-09-02,51310
2023-09-03,52130
2023-09-04,50049
2023-09-05,48620
2023-09-06,47369
2023-09-07,48960
2023-09-08,47112
2023-09-09,46394
2023-09-10,46297
2023-09-11,48019
2023-09-12,47206
2023-09-13,45997
2023-09-14,45128
2023-09-15,43626
2023-09-16,44693
2023-09-17,43512
2023-09-18,44298
2023-09-19,47227
2023-09-20,43802
2023-09-21,42253
2023-09-22,38758
2023-09-23,36357
2023-09-24,36614
2023-09-25,33498
2023-09-26,31506
2023-09-27,30844
2023-09-28,29512
2023-09-29,26840
2023-09-30,29197
2023-10-01,32533
2023-10-02,40776
2023-10-03,43947
2023-10-04,43721
2023-10-05,46292
2023-10-06,45575
2023-10-07,45786
2023-10-08,47072
2023-10-09,43559
2023-10-10,40989
2023-10-11,41844
2023-10-12,42836
2023-10-13,43057
2023-10-14,42825
2023-10-15,42129
2023-10-16,42642
2023-10-17,47169
2023-10-18,45323
2023-10-19,47626
2023-10-20,48594
2023-10-21,48829
2023-10-22,48499
2023-10-23,47061
2023-10-24,46690
2023-10-25,43176
2023-10-26,40270
2023-10-27,36703
2023-10-28,35444
2023-10-29,34005
2023-10-30,32210
2023-10-31,29444
2023-11-01,34311
2023-11-02,43970
2023-11-03,49350
2023-11-04,48097
2023-11-05,49461
2023-11-06,45274
2023-11-07,44935
2023-11-08,47025
2023-11-09,49450
2023-11-10,47284
2023-11-11,47519
2023-11-12,49049
2023-11-13,52151
2023-11-14,50747
2023-11-15,53177
2023-11-16,48657
2023-11-17,46834
2023-11-18,48305
2023-11-19,43594
2023-11-20,47492
2023-11-21,45759
2023-11-22,46776
2023-11-23,47864
2023-11-24,45752
2023-11-25,47201
2023-11-26,48652
2023-11-27,41238
2023-11-28,37369
2023-11-29,37283
2023-11-30,35261
2023-12-01,41629
2023-12-02,48252
2023-12-03,47795
2023-12-04,50343
2023-12-05,48658
2023-12-06,51986
2023-12-07,49781
2023-12-08,50380
2023-12-09,49844
2023-12-10,51078
2023-12-11,50060
2023-12-12,47392
2023-12-13,46301
2023-12-14,47672
2023-12-15,46372
2023-12-16,47582
2023-12-17,49600
2023-12-18,49786
2023-12-19,48491
2023-12-20,51065
2023-12-21,49212
2023-12-22,49430
2023-12-23,46677
2023-12-24,39768
2023-12-25,23797
2023-12-26,44607
2023-12-27,52831
2023-12-28,53739
2023-12-29,53312
2023-12-30,54442
2023-12-31,54069
2024-01-01,55387
2024-01-02,54964
2024-01-03,54908
2024-01-04,53977
2024-01-05,52168
2024-01-06,56231
2024-01-07,54757
2024-01-08,51665
2024-01-09,51634
2024-01-10,51366
2024-01-11,50053
2024-01-12,52258
2024-01-13,52638
2024-01-14,52769
2024-01-15,52017
2024-01-16,54459
2024-01-17,55325
2024-01-18,52896
2024-01-19,53070
2024-01-20,54883
2024-01-21,55859
2024-01-22,53045
2024-01-23,48840
2024-01-24,48309
2024-01-25,48629
2024-01-26,45830
2024-01-27,45735
2024-01-28,45740
2024-01-29,42950
2024-01-30,40771
2024-01-31,41143
2024-02-01,40226
2024-02-02,46494
2024-02-03,49262
2024-02-04,50178
2024-02-05,49367
2024-02-06,46728
2024-02-07,47648
2024-02-08,47238
2024-02-09,47218
2024-02-10,46772
2024-02-11,45611
2024-02-12,45053
2024-02-13,46860
2024-02-14,47277
2024-02-15,47437
2024-02-16,49204
2024-02-17,51242
2024-02-18,49643
2024-02-19,49923
2024-02-20,48958
2024-02-21,48874
2024-02-22,49992
2024-02-23,48450
2024-02-24,48198
2024-02-25,48575
2024-02-26,45918
2024-02-27,42893
2024-02-28,41453
2024-02-29,39514
2024-03-01,36228
2024-03-02,40433
2024-03-03,42236
2024-03-04,39038
2024-03-05,38229
2024-03-06,39921
2024-03-07,38810
2024-03-08,39406
2024-03-09,42055
2024-03-10,41775
2024-03-11,41258
2024-03-12,40532
2024-03-13,40117
2024-03-14,39183
2024-03-15,38399
2024-03-16,39590
2024-03-17,41658
2024-03-18,39804
2024-03-19,39655
2024-03-20,39548
2024-03-21,40275
2024-03-22,41415
2024-03-23,42680
2024-03-24,43735
2024-03-25,41794
2024-03-26,38867
2024-03-27,39878
2024-03-28,37826
2024-03-29,36831
2024-03-30,35826
2024-03-31,34730
2024-04-01,41166
2024-04-02,45548
2024-04-03,45580
2024-04-04,46032
2024-04-05,45006
2024-04-06,47554
2024-04-07,47013
2024-04-08,50667
2024-04-09,47978
2024-04-10,48566
2024-04-11,47239
2024-04-12,47117
2024-04-13,50787
2024-04-14,49013
2024-04-15,49603
2024-04-16,46859
2024-04-17,47204
2024-04-18,46237
2024-04-19,50504
2024-04-20,51455
2024-04-21,50008
2024-04-22,48899
2024-04-23,49632
2024-04-24,47977
2024-04-25,48178
2024-04-26,47724
2024-04-27,48054
2024-04-28,51277
2024-04-29,49734
2024-04-30,45116
2024-05-01,45495
2024-05-02,48980
2024-05-03,49830
2024-05-04,49847
2024-05-05,51758
2024-05-06,48375
2024-05-07,49638
2024-05-08,48130
2024-05-09,46749
2024-05-10,46154
2024-05-11,54343
2024-05-12,55091
2024-05-13,52872
2024-05-14,51727
2024-05-15,50131
2024-05-16,52935
2024-05-17,50393
2024-05-18,52048
2024-05-19,51250
2024-05-20,50354
2024-05-21,48703
2024-05-22,49802
2024-05-23,50696
2024-05-24,49772
2024-05-25,49584
2024-05-26,52623
2024-05-27,52095
2024-05-28,51301
2024-05-29,50477
2024-05-30,48328
2024-05-31,48940
2024-06-01,50889
2024-06-02,50282
2024-06-03,47731
2024-06-04,50932
2024-06-05,46953
2024-06-06,48127
2024-06-07,45869
2024-06-08,49889
2024-06-09,51300
2024-06-10,50506
2024-06-11,51611
2024-06-12,51272
2024-06-13,49891
2024-06-14,46722
2024-06-15,46532
2024-06-16,48899
2024-06-17,49080
2024-06-18,49899
2024-06-19,48744
2024-06-20,47225
2024-06-21,47808
2024-06-22,46342
2024-06-23,49592
2024-06-24,49475
2024-06-25,45294
2024-06-26,42847
2024-06-27,37975
2024-06-28,36398
2024-06-29,36943
2024-06-30,36128
2024-07-01,44547
2024-07-02,47905
2024-07-03,47476
2024-07-04,46993
2024-07-05,46059
2024-07-06,48196
2024-07-07,50941
2024-07-08,49290
2024-07-09,48867
2024-07-10,43698
2024-07-11,37768
2024-07-12,40930
2024-07-13,40765
2024-07-14,45494
2024-07-15,44570
2024-07-16,44569
2024-07-17,46232
2024-07-18,40606
2024-07-19,45067
2024-07-20,45412
2024-07-21,47966
2024-07-22,48400
2024-07-23,45464
2024-07-24,50455
2024-07-25,48665
2024-07-26,44585
2024-07-27,46918
2024-07-28,47263
2024-07-29,43717
2024-07-30,36114
2024-07-31,35554
2024-08-01,41276
2024-08-02,42151
2024-08-03,29322
2024-08-04,30880
2024-08-05,31992
2024-08-06,41404
2024-08-07,48073
2024-08-08,48936
2024-08-09,47281
2024-08-10,43999
2024-08-11,48715
2024-08-12,48400
2024-08-13,48670
2024-08-14,47484
2024-08-15,46754
2024-08-16,44210
2024-08-17,45383
2024-08-18,47179
2024-08-19,45329
2024-08-20,43475
2024-08-21,42654
2024-08-22,42748
2024-08-23,42710
2024-08-24,45999
2024-08-25,46678
2024-08-26,45714
2024-08-27,44536
2024-08-28,43769
2024-08-29,41203
2024-08-30,35570
2024-08-31,33342
2024-09-01,44099
2024-09-02,47896
2024-09-03,44912
2024-09-04,45624
2024-09-05,44407
2024-09-06,44825
2024-09-07,42189
2024-09-08,44248
2024-09-09,45920
2024-09-10,43536
2024-09-11,44861
2024-09-12,44645
2024-09-13,44528
2024-09-14,42352
2024-09-15,45370
2024-09-16,47203
2024-09-17,47114
2024-09-18,44720
2024-09-19,46249
2024-09-20,49224
2024-09-21,47955
2024-09-22,52492
2024-09-23,57573
2024-09-24,54944
2024-09-25,52194
2024-09-26,54284
2024-09-27,51018
2024-09-28,47029
2024-09-29,49016
2024-09-30,48393
2024-10-01,46341
2024-10-02,46083
2024-10-03,46322
2024-10-04,44232
2024-10-05,45533
2024-10-06,46940
2024-10-07,47638
2024-10-08,50331
2024-10-09,48010
2024-10-10,49221
2024-10-11,49250
2024-10-12,49086
2024-10-13,51652
2024-10-14,49479
2024-10-15,50808
2024-10-16,47682
2024-10-17,47223
2024-10-18,46146
2024-10-19,46634
2024-10-20,50456
2024-10-21,45608
2024-10-22,42861
2024-10-23,43444
2024-10-24,43220
2024-10-25,44991
2024-10-26,38411
2024-10-27,41354
2024-10-28,41982
2024-10-29,45893
2024-10-30,45538
2024-10-31,46821
2024-11-01,46801
2024-11-02,42398
2024-11-03,50641
2024-11-04,46299
2024-11-05,43449
2024-11-06,52798
2024-11-07,54692
2024-11-08,52157
2024-11-09,50209
2024-11-10,52842
2024-11-11,50819
2024-11-12,50771
2024-11-13,51683
2024-11-14,52301
2024-11-15,48204
2024-11-16,43353
2024-11-17,46461
2024-11-18,48007
2024-11-19,47604
2024-11-20,48613
2024-11-21,47206
2024-11-22,47815
2024-11-23,46819
2024-11-24,45627
2024-11-25,45035
2024-11-26,41537
2024-11-27,40337
2024-11-28,40734
2024-11-29,39644
2024-11-30,42731
2024-12-01,44796
2024-12-02,41895
2024-12-03,46938
2024-12-04,47893
2024-12-05,46354
2024-12-06,45493
2024-12-07,48189
2024-12-08,47448
2024-12-09,45295
2024-12-10,45007
2024-12-11,44614
2024-12-12,45066
2024-12-13,43119
2024-12-14,42955
2024-12-15,45298
2024-12-16,44609
2024-12-17,46737
2024-12-18,44973
2024-12-19,43646
2024-12-20,47208
2024-12-21,44241
2024-12-22,49147
2024-12-23,45531
2024-12-24,43910
2024-12-25,44686
2024-12-26,46597
2024-12-27,49661
2024-12-28,45827
2024-12-29,35539
2024-12-30,35102
2024-12-31,36008
2025-01-01,43791
2025-01-02,45718
2025-01-03,44365
2025-01-04,42555
2025-01-05,46380
2025-01-06,47320
2025-01-07,44296
2025-01-08,45417
2025-01-09,42391
2025-01-10,45463
2025-01-11,40827
2025-01-12,48315
2025-01-13,44217
2025-01-14,43822
2025-01-15,43249
2025-01-16,44556
2025-01-17,43787
2025-01-18,40193
2025-01-19,46033
2025-01-20,42682
2025-01-21,41864
2025-01-22,42173
2025-01-23,41355
2025-01-24,41304
2025-01-25,38939
2025-01-26,42477
2025-01-27,37919
2025-01-28,37257
2025-01-29,38637
2025-01-30,15135
2025-01-31,36421
2025-02-01,38344
2025-02-02,42768
2025-02-03,41790
2025-02-04,43207
2025-02-05,41463
2025-02-06,42972
2025-02-07,40693
2025-02-08,39083
2025-02-09,43092
2025-02-10,43017
2025-02-11,40993
2025-02-12,45887
2025-02-13,43749
2025-02-14,43367
2025-02-15,43145
2025-02-16,45238
2025-02-17,44458
2025-02-18,45244
2025-02-19,46864
2025-02-20,43132
2025-02-21,44233
2025-02-22,45412
2025-02-23,47979
2025-02-24,44594
2025-02-25,44276
2025-02-26,42207
2025-02-27,41971
2025-02-28,43123
2025-03-01,42092
2025-03-02,44745
2025-03-03,43624
2025-03-04,45147
2025-03-05,43011
2025-03-06,44021
2025-03-07,41515
2025-03-08,38358
2025-03-09,40272
2025-03-10,41147
2025-03-11,42869
2025-03-12,40945
2025-03-13,39866
2025-03-14,40162
2025-03-15,38834
2025-03-16,43210
2025-03-17,39982
2025-03-18,42946
2025-03-19,42756
2025-03-20,44465
2025-03-21,38979
2025-03-22,37081
2025-03-23,39871
2025-03-24,39796
2025-03-25,36437
2025-03-26,34609
2025-03-27,34218
2025-03-28,33610
2025-03-29,30643
2025-03-30,31706
2025-03-31,29424
2025-04-01,23333
2025-04-02,23310
2025-04-03,25467
2025-04-04,24993
2025-04-05,25640
2025-04-06,25121
2025-04-07,35614
2025-04-08,38024
2025-04-09,39432
2025-04-10,38515
2025-04-11,37817
2025-04-12,817
2025-04-13,20208
2025-04-14,10965
2025-04-15,1899
2025-04-16,6384
2025-04-17,22439
2025-04-18,22607
2025-04-19,20794
2025-04-20,18920
2025-04-21,28569
2025-04-22,30418
2025-04-23,37417
2025-04-24,22331
2025-04-25,33432
2025-04-26,29871
2025-04-27,32057
2025-04-28,28139
2025-04-29,14728
2025-04-30,16096
2025-05-01,5635
2025-05-02,7333
2025-05-03,9090
2025-05-04,10242
2025-05-05,14415
2025-05-06,15557
2025-05-07,16469
2025-05-08,21391
2025-05-09,24325
2025-05-10,24622
2025-05-11,25652
2025-05-12,27252
2025-05-13,28430
2025-05-14,29346
2025-05-15,29804
2025-05-16,27351
2025-05-17,23900
2025-05-18,771
2025-05-19,29110
2025-05-20,31822
2025-05-21,32092
2025-05-22,31558
2025-05-23,32408
2025-05-24,33202
2025-05-25,34389
2025-05-26,34461
2025-05-27,15387
2025-05-28,34721
2025-05-29,38291
2025-05-30,37083
2025-05-31,35428
2025-06-01,32328
2025-06-02,31469
2025-06-03,34622
2025-06-04,35331
2025-06-05,34652
2025-06-06,34889
2025-06-07,34735
2025-06-08,37324
2025-06-09,38405
2025-06-10,30949
2025-06-11,30896
2025-06-12,32890
2025-06-13,33377
2025-06-14,32552
2025-06-15,33381
2025-06-16,34221
2025-06-17,36317
2025-06-18,34528
2025-06-19,37807
2025-06-20,35065
2025-06-21,32035
2025-06-22,35761
2025-06-23,32384
2025-06-24,31173
2025-06-25,30328
2025-06-26,27898
2025-06-27,28813
2025-06-28,29063
2025-06-29,31104
2025-06-30,29732
2025-07-01,28839
2025-07-02,30629
2025-07-03,30065
2025-07-04,31333
2025-07-05,30577
2025-07-06,32607
2025-07-07,35262
2025-07-08,35576
2025-07-09,34621
2025-07-10,31978
2025-07-11,26056
2025-07-12,26818
2025-07-13,30177
2025-07-14,33134
2025-07-15,32514
2025-07-16,34171
2025-07-17,35343
2025-07-18,35225
2025-07-19,34014
2025-07-20,38467
2025-07-21,36664
2025-07-22,39615
2025-07-23,38273
2025-07-24,38529
2025-07-25,38699
2025-07-26,40556
2025-07-27,46428
2025-07-28,39793
2025-07-29,35692
2025-07-30,35892
2025-07-31,34243
2025-08-01,36561
2025-08-02,34362
2025-08-03,40249
2025-08-04,38711
2025-08-05,40495
2025-08-06,41012
2025-08-07,37566
2025-08-08,35114
2025-08-09,35285
2025-08-10,37874
2025-08-11,36803
2025-08-12,38579
2025-08-13,36046
2025-08-14,35329
2025-08-15,35133
2025-08-16,36257
2025-08-17,38885
2025-08-18,36050
2025-08-19,33197
2025-08-20,32532
2025-08-21,32010
2025-08-22,30615
2025-08-23,29173
2025-08-24,33716
2025-08-25,33072
2025-08-26,30613
2025-08-27,30688
2025-08-28,29759
2025-08-29,27211
2025-08-30,24517
2025-08-31,26273
2025-09-01,32112
2025-09-02,32184
2025-09-03,31473
2025-09-04,31251
2025-09-05,26424
2025-09-06,23912
2025-09-07,21473
2025-09-08,20145
2025-09-09,32775
2025-09-10,37349
2025-09-11,38863
2025-09-12,42977
2025-09-13,42241
2025-09-14,45129
2025-09-15,41891
2025-09-16,40707
2025-09-17,37740
2025-09-18,35964
2025-09-19,34022
2025-09-20,33223
2025-09-21,37180
2025-09-22,34024
2025-09-23,31048
2025-09-24,34767
2025-09-25,5788
2025-09-26,2617
2025-09-27,3334
2025-09-28,22799
2025-09-29,25488
2025-09-30,52690
2025-10-01,40460
2025-10-02,39040
2025-10-03,37689
2025-10-04,36852
2025-10-05,38733
2025-10-06,39044
2025-10-07,36918
2025-10-08,34839
2025-10-09,29010
2025-10-10,27749
2025-10-11,32950
2025-10-12,36998
2025-10-13,34955
2025-10-14,33736
2025-10-15,31953
2025-10-16,27549
2025-10-17,20436
2025-10-18,20372
2025-10-19,21454
2025-10-20,33833
2025-10-21,33399
2025-10-22,33331
2025-10-23,31260
2025-10-24,31053
2025-10-25,26532
2025-10-26,24284
2025-10-27,18293
2025-10-28,17436
2025-10-29,27650
2025-10-30,40978
2025-10-31,31664
2025-11-01,35530
2025-11-02,41234
2025-11-03,39684
2025-11-04,36618
2025-11-05,35923
2025-11-06,33964
2025-11-07,34580
2025-11-08,33699
2025-11-09,38923
2025-11-10,35854
2025-11-11,34379
2025-11-12,35830
2025-11-13,33186
2025-11-14,33576
2025-11-15,34550
2025-11-16,36767
2025-11-17,35325
2025-11-18,36971
2025-11-19,34847
2025-11-20,35458
2025-11-21,31444
2025-11-22,32211
2025-11-23,35262
2025-11-24,34481
2025-11-25,33025
2025-11-26,32022
2025-11-27,30483
2025-11-28,29285
2025-11-29,28381
2025-11-30,32985
2025-12-01,34921
2025-12-02,35370
2025-12-03,37215
2025-12-04,34770
2025-12-05,39025
2025-12-06,32547
2025-12-07,36596
2025-12-08,36890
2025-12-09,35473
2025-12-10,35931
2025-12-11,37669
2025-12-12,34484
2025-12-13,32615
2025-12-14,38534
2025-12-15,36789
2025-12-16,35041
2025-12-17,34449
2025-12-18,32420
2025-12-19,32712
2025-12-20,33820
2025-12-21,37795
2025-12-22,34099
2025-12-23,34798
2025-12-24,35656
2025-12-25,36394
2025-12-26,30945
2025-12-27,29044
2025-12-28,32920
2025-12-29,30308
2025-12-30,31303
2025-12-31,27480
2026-01-01,36410
2026-01-02,33501
2026-01-03,31744
2026-01-04,33998
2026-01-05,34381
2026-01-06,33872
2026-01-07,32583
2026-01-08,32526
2026-01-09,28875
2026-01-10,12819
2026-01-11,28434
2026-01-12,28027
2026-01-13,29303
2026-01-14,31339
2026-01-15,32247
2026-01-16,25153
2026-01-17,27796
2026-01-18,34308
2026-01-19,32803
2026-01-20,30224
2026-01-21,29754
2026-01-22,29689
2026-01-23,27333
2026-01-24,17053
2026-01-25,21375
2026-01-26,28496
2026-01-27,28670
2026-01-28,27712
2026-01-29,27018
2026-01-30,27784
2026-01-31,24689
2026-02-01,24274
2026-02-02,23866
2026-02-03,30304
2026-02-04,33634
2026-02-05,30301
2026-02-06,29895
2026-02-07,28681
2026-02-08,31829
2026-02-09,30835
2026-02-10,30909
2026-02-11,29038
2026-02-12,26458
2026-02-13,28484
2026-02-14,27652
2026-02-15,31047
2026-02-16,30444
2026-02-17,30610
2026-02-18,29101
2026-02-19,33877
2026-02-20,34362
2026-02-21,29682
2026-02-22,32056
2026-02-23,31442
2026-02-24,29890
2026-02-25,28960
2026-02-26,31029
2026-02-27,30817
2026-02-28,25857
2026-03-01,24803
2026-03-02,34503
2026-03-03,37735
2026-03-04,37849
2026-03-05,36366
2026-03-06,30472
2026-03-07,26852
2026-03-08,30649
2026-03-09,28051
2026-03-10,27376
2026-03-11,27849
2026-03-12,28348
2026-03-13,28927
2026-03-14,26829
2026-03-15,30985
2026-03-16,27437
2026-03-17,26571
2026-03-18,27447
2026-03-19,27288
2026-03-20,26504
2026-03-21,25521
2026-03-22,27937
2026-03-23,27446
2026-03-24,26738
2026-03-25,25909
2026-03-26,23556
2026-03-27,25798
2026-03-28,25174
2026-03-29,27494
2026-03-30,27935
2026-03-31,24546
2026-04-01,19571
2026-04-02,24846
2026-04-03,31516
2026-04-04,31569
2026-04-05,34548
2026-04-06,32186
2026-04-07,30890
2026-04-08,27657
2026-04-09,25933
2026-04-10,25245
2026-04-11,23221
2026-04-12,25944
2026-04-13,25478
2026-04-14,25952
2026-04-15,25241
2026-04-16,25102
2026-04-17,24202
2026-04-18,24542
2026-04-19,23117
2026-04-20,26327
2026-04-21,24378
2026-04-22,26824
2026-04-23,28275
2026-04-24,27975
2026-04-25,27503
2026-04-26,30311
2026-04-27,26836
2026-04-28,27306
2026-04-29,25988
2026-04-30,20619
2026-05-01,28381
2026-05-02,32476
2026-05-03,34772
2026-05-04,35545
2026-05-05,35255
2026-05-06,30960
2026-05-07,29962
2026-05-08,28872
2026-05-09,26058
2026-05-10,28194
2026-05-11,29496
2026-05-12,31101
2026-05-13,30737
2026-05-14,28916
2026-05-15,27039
2026-05-16,26273
2026-05-17,29739
2026-05-18,28667
2026-05-19,28078
2026-05-20,24659
2026-05-21,26651
2026-05-22,26303
2026-05-23,24785
2026-05-24,28756
2026-05-25,25233
2026-05-26,25095
2026-05-27,27453
2026-05-28,27289
2026-05-29,30524
2026-05-30,590
2026-05-31,392
2026-06-01,20233
2026-06-02,25423
2026-06-03,26323
2026-06-04,27421
2026-06-05,25664
2026-06-06,24974
2026-06-07,28325
2026-06-08,30544
2026-06-09,31378
2026-06-10,32927
2026-06-11,24763
2026-06-12,32063
2026-06-13,31528
